SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,MiddleSyllogismPairing,ListNum,premise1,premise2,conclusion,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
3_48,3,M1-cross,48,1,city,Polysemy,Dimatis,4,2,Some bureaucracies are cities,All cities are graffitied places,Some graffitied places are bureaucracies,NA,9912,Dimatis,0,0,0,0
3_49,3,M1-cross,49,0,suit,Homonymy,Darii,4,2,All suits are dress attire,Some court proceedings are suits,Some court proceedings are dress attire,NA,10564,Darii,0,1,0,0
3_50,3,M1-cross,50,1,dresses,Invalid Filler,Datisi*,4,2,All ball gowns are dresses ,Some dresses are cocktail outfits,Some cocktail outfits are ball gowns,NA,9486,Datisi,0,0,0,0
3_51,3,M1-cross,51,0,dances,Invalid Filler,Datisi*,4,2,All ballets are dances ,Some dances are mating rituals,Some mating rituals are ballets ,NA,28241,Datisi,0,1,0,0
3_52,3,M1-cross,52,1,statues,Valid Filler,Dimatis,4,2,Some bronzes are statues,All statues are sculptures,Some sculptures are bronzes,NA,6281,Dimatis,1,1,0,0
3_53,3,M1-cross,53,0,match,Homonymy,Darii,4,2,All matches are combustible,Some pay-per-view broadcasts are matches,Some pay-per-view broadcasts are combustible,NA,12679,Darii,0,1,0,0
3_54,3,M1-cross,54,1,spices,Invalid Filler,Disamis*,4,2,Some spices are dried roots,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,5374,Disamis,0,0,0,0
3_55,3,M1-cross,55,0,injuries,Invalid Filler,Disamis*,4,2,Some injuries are sunburns,All broken bones are injuries,Some broken bones are sunburns,NA,15206,Disamis,0,1,0,0
3_56,3,M1-cross,56,1,college,Polysemy,Datisi,4,2,All colleges grant degrees,Some colleges are historic buildings,Some historic buildings grant degrees,NA,9827,Datisi,0,0,0,0
4_1,4,M1-cross,1,1,novel,Polysemy,Disamis,2,2,Some novels weigh over a pound,All novels are stories,Some stories weigh over a pound,NA,11352,Disamis,0,0,0,0
4_2,4,M1-cross,2,1,thieves,Invalid Filler,Datisi*,2,2,All mob bosses are thieves,Some thieves are children,Some children are mob bosses,NA,17431,Datisi,0,0,0,0
4_3,4,M1-cross,3,1,steaks,Invalid Filler,Dimatis*,2,2,Some delicious entrées are steaks,All rotten ribeyes are steaks,Some rotten ribeyes are delicious entrées,NA,13063,Dimatis,0,0,0,0
4_4,4,M1-cross,4,1,dances,Invalid Filler,Disamis*,2,2,Some dances are mating rituals ,All ballets are dances,Some ballets are mating rituals ,NA,10063,Disamis,0,0,0,0
4_5,4,M1-cross,5,0,ring,Homonymy,Disamis,2,2,Some rings are made of gold,All rings are sounds,Some sounds are made of gold,NA,20263,Disamis,0,1,0,0
4_6,4,M1-cross,6,0,mothers,Invalid Filler,Disamis*,2,2,Some mothers are teens,All grandmas are mothers,Some grandmas are teens,NA,13951,Disamis,0,1,0,0
4_7,4,M1-cross,7,1,suitcases,Valid Filler,Datisi,2,2,All suitcases are pieces of luggage,Some suitcases are bags,Some bags are pieces of luggage,NA,14209,Datisi,1,1,0,0
4_8,4,M1-cross,8,0,shapes,Invalid Filler,Dimatis*,2,2,Some road signs are shapes,All cylinders are shapes,Some cylinders are road signs,NA,11222,Dimatis,0,1,0,0
4_9,4,M1-cross,9,0,picnic,Polysemy,Darii,2,2,All picnics happen in nature,Some salads are picnics,Some salads happen in nature,NA,10192,Darii,0,1,0,0
4_10,4,M1-cross,10,1,lunch,Polysemy,Datisi,2,2,All lunches are breaks,Some lunches are soups,Some soups are breaks,NA,25167,Datisi,0,0,0,0
4_11,4,M1-cross,11,1,bat,Homonymy,Disamis,2,2,Some bats are made for softball,All bats are animals,Some animals are made for softball,NA,12640,Disamis,0,0,0,0
4_12,4,M1-cross,12,0,ruler,Homonymy,Dimatis,2,2,Some queens are rulers,All rulers are standard lengths,Some standard lengths are queens,NA,10719,Dimatis,0,1,0,0
4_13,4,M1-cross,13,1,city,Polysemy,Darii,2,2,All cities are bureaucracies,Some graffitied places are cities,Some graffitied places are bureaucracies,NA,13328,Darii,0,0,0,0
4_14,4,M1-cross,14,1,breakfast,Polysemy,Disamis,2,2,Some breakfasts are under an hour,All breakfasts are nutrients,Some nutrients are under an hour,NA,13288,Disamis,0,0,0,0
4_15,4,M1-cross,15,1,grapes,Valid Filler,Dimatis,2,2,Some snacks are grapes,All grapes are fruits ,Some fruits are snacks,NA,9943,Dimatis,1,1,0,0
4_16,4,M1-cross,16,1,liars,Valid Filler,Datisi,2,2,All liars are humans,Some liars are criminals,Some criminals are humans,NA,10591,Datisi,1,1,0,0
4_17,4,M1-cross,17,1,board,Homonymy,Datisi,2,2,All boards are wooden planks,Some boards are governing organizations,Some governing organizations are wooden planks,NA,13104,Datisi,0,0,0,0
4_18,4,M1-cross,18,1,cabinet,Homonymy,Darii,2,2,All cabinets are political appointments,Some shelving units are cabinets,Some shelving units are political appointments,NA,10527,Darii,0,0,0,0
4_19,4,M1-cross,19,1,change,Homonymy,Disamis,2,2,Some change is transformation,All change is money,Some money is transformation,NA,14545,Disamis,0,0,0,0
4_20,4,M1-cross,20,1,doughnuts,Valid Filler,Disamis,2,2,Some doughnuts are glazed,All doughnuts are sugary foods,Some sugary foods are glazed,NA,10790,Disamis,1,1,0,0
4_21,4,M1-cross,21,0,toilets,Invalid Filler,Dimatis*,2,2,Some seats are toilets ,All urinals are toilets,Some urinals are seats,NA,11079,Dimatis,0,1,0,0
4_22,4,M1-cross,22,1,dinner,Polysemy,Dimatis,2,2,Some black tie events are dinners,All dinners are foods,Some foods are black tie events,NA,8575,Dimatis,0,0,0,0
4_23,4,M1-cross,23,1,trucks,Valid Filler,Datisi,2,2,All trucks are vehicles,Some trucks are big rigs,Some big rigs are vehicles,NA,18008,Datisi,1,1,0,0
4_24,4,M1-cross,24,1,clowns,Valid Filler,Disamis,2,2,Some clowns are mimes,All clowns are entertainers,Some entertainers are mimes,NA,7327,Disamis,1,1,0,0
4_25,4,M1-cross,25,0,sausages,Invalid Filler,Darii*,2,2,All chili dogs are sausages,Some pizza toppings are sausages,Some pizza toppings are chili dogs,NA,20479,Darii,0,1,0,0
4_26,4,M1-cross,26,1,college,Polysemy,Disamis,2,2,Some colleges have chancellors,All colleges are groups of buildings,Some groups of buildings have chancellors,NA,8152,Disamis,0,0,0,0
4_27,4,M1-cross,27,0,magazines,Polysemy,Dimatis,2,2,Some recyclables are magazines,All magazines are subscriptions,Some subscriptions are recyclables,NA,7464,Dimatis,0,1,0,0
4_28,4,M1-cross,28,1,dolls,Valid Filler,Disamis,2,2,Some dolls are toys,All dolls are man made objects,Some man made objects are toys,NA,7120,Disamis,1,1,0,0
4_29,4,M1-cross,29,0,wave,Homonymy,Datisi,2,2,All waves are water,Some waves are gestures,Some gestures are water,NA,7111,Datisi,0,1,0,0
4_30,4,M1-cross,30,1,injuries,Invalid Filler,Datisi*,2,2,All broken bones are injuries,Some injuries are sunburns,Some sunburns are broken bones,NA,10656,Datisi,0,0,0,0
4_31,4,M1-cross,31,1,burgers,Valid Filler,Dimatis,2,2,Some entrées are burgers,All burgers are sandwiches,Some sandwiches are entrées,NA,5711,Dimatis,1,1,0,0
4_32,4,M1-cross,32,1,colors,Invalid Filler,Dimatis*,2,2,Some pastels are colors,All shade of neon green are colors ,Some shades of neon green are pastels,NA,12160,Dimatis,0,0,0,0
4_33,4,M1-cross,33,1,poets,Valid Filler,Darii,2,2,All poets are writers ,Some teachers are poets,Some teachers are writers,NA,9248,Darii,1,1,0,0
4_34,4,M1-cross,34,1,stones,Invalid Filler,Darii*,2,2,All boulders are stones,Some paperweights are stones,Some paperweights are boulders,NA,11024,Darii,0,0,0,0
4_35,4,M1-cross,35,1,ponies,Valid Filler,Darii,2,2,All ponies neigh,Some thoroughbreds are ponies,Some thoroughbreds neigh,NA,7143,Darii,1,1,0,0
4_36,4,M1-cross,36,0,singers,Valid Filler,Disamis,2,2,Some singers are guitarists,All singers are vocalists,Some vocalists are guitarists,NA,9096,Disamis,1,0,0,0
4_37,4,M1-cross,37,1,match,Homonymy,Dimatis,2,2,Some pay-per-view broadcasts are matches,All matches are fire starters,Some fire starters are pay-per-view broadcasts,NA,7464,Dimatis,0,0,0,0
4_38,4,M1-cross,38,1,funerals,Invalid Filler,Darii*,2,2,All anonymous burials are funerals,Some family gatherings are funerals,Some family gatherings are anonymous burials,NA,10784,Darii,0,0,0,0
4_39,4,M1-cross,39,1,mugs,Valid Filler,Darii,2,2,All mugs are cups ,Some ceramics are mugs,Some ceramics are cups ,NA,7247,Darii,1,1,0,0
4_40,4,M1-cross,40,1,swords,Valid Filler,Dimatis,2,2,Some sharp things are swords,All swords are weapons,Some weapons are sharp things,NA,7287,Dimatis,1,1,0,0
4_41,4,M1-cross,41,1,letter,Polysemy,Darii,2,2,All letters have stamps,Some rejections are letters,Some rejections have stamps,NA,9128,Darii,0,0,0,0
4_42,4,M1-cross,42,1,statues,Valid Filler,Darii,2,2,All statues are sculptures,Some artworks are statues,Some artworks are sculptures,NA,7607,Darii,1,1,0,0
4_43,4,M1-cross,43,0,suit,Homonymy,Dimatis,2,2,Some court proceedings are suits,All suits are formal outfits,Some formal outfits are court proceedings,NA,7096,Dimatis,0,1,0,0
4_44,4,M1-cross,44,1,ball,Homonymy,Datisi,2,2,All balls are toys,Some balls are senior proms,Some senior proms are toys,NA,8152,Datisi,0,0,0,0
4_45,4,M1-cross,45,1,actors,Invalid Filler,Darii*,2,2,All male leads are actors,Some women are actors,Some women are male leads,NA,11095,Darii,0,0,0,0
4_46,4,M1-cross,46,1,book,Polysemy,Datisi,2,2,All books are printed,Some books are romances,Some romances are printed,NA,5839,Datisi,0,0,0,0
4_47,4,M1-cross,47,1,widows,Valid Filler,Datisi,2,2,All widows are women,Some widows are parents,Some parents are women,NA,8176,Datisi,1,1,0,0
4_48,4,M1-cross,48,0,school,Polysemy,Dimatis,2,2,Some rectangular buildings are schools,All schools are employers,Some employers are rectangular buildings,NA,6696,Dimatis,0,1,0,0
4_49,4,M1-cross,49,1,rock,Homonymy,Darii,2,2,All rock has guitars,Some marble is rock,Some marble has guitars,NA,6304,Darii,0,0,0,0
4_50,4,M1-cross,50,1,spices,Invalid Filler,Datisi*,2,2,All mustard seeds are spices ,Some spices are dried roots ,Some dried roots are mustard seeds,NA,6216,Datisi,0,0,0,0
4_51,4,M1-cross,51,1,peppers,Invalid Filler,Datisi*,2,2,All jalapenos are peppers,Some peppers are yellow vegetables ,Some yellow vegetables are jalapenos,NA,8951,Datisi,0,0,0,0
4_52,4,M1-cross,52,1,rifles,Valid Filler,Dimatis,2,2,Some safety hazards are rifles,All rifles are guns,Some guns are safety hazards,NA,9096,Dimatis,1,1,0,0
4_53,4,M1-cross,53,1,star,Homonymy,Darii,2,2,All stars have autographs,Some red dwarfs are stars,Some red dwarfs have autographs,NA,7232,Darii,0,0,0,0
4_54,4,M1-cross,54,1,dresses,Invalid Filler,Disamis*,2,2,Some dresses are cocktail outfits,All ball gowns are dresses ,Some ball gowns are cocktail outfits,NA,6031,Disamis,0,0,0,0
4_55,4,M1-cross,55,0,antiques,Invalid Filler,Disamis*,2,2,Some antiques are pieces of jewelry,All medieval manuscripts are antiques ,Some medieval manuscripts are pieces of jewelry,NA,5832,Disamis,0,1,0,0
4_56,4,M1-cross,56,0,company,Polysemy,Datisi,2,2,All companies are buildings,Some companies are hierarchies,Some hierarchies are buildings,NA,6016,Datisi,0,1,0,0
5_1,5,M1-cross,1,0,board,Homonymy,Darii,3,1,All boards are wooden planks,Some governing organizations are boards,Some governing organizations are wooden planks,NA,15080,Darii,0,1,0,0
5_2,5,M1-cross,2,1,swords,Valid Filler,Datisi,3,1,All swords are weapons,Some swords are museum pieces,Some museum pieces are weapons,NA,10907,Datisi,1,1,0,0
5_3,5,M1-cross,3,0,Wave,Homonymy,Darii,3,1,All waves are water,Some gestures are waves,Some gestures are water,NA,14405,Darii,0,1,0,0
5_4,5,M1-cross,4,1,colors,Invalid Filler,Datisi*,3,1,All shades of neon green are colors ,Some colors are pastels,Some pastels are shades of neon green ,NA,61615,Datisi,0,0,0,0
5_5,5,M1-cross,5,1,shapes,Invalid Filler,Datisi*,3,1,All road signs are shapes,Some shapes are cylinders,Some cylinders are road signs,NA,25893,Datisi,0,0,0,0
5_6,5,M1-cross,6,1,dolls,Valid Filler,Dimatis,3,1,Some toys are dolls ,All dolls are man made objects,Some man made objects are toys,NA,18600,Dimatis,1,1,0,0
5_7,5,M1-cross,7,0,steaks,Invalid Filler,Datisi*,3,1,All rotten ribeyes are steaks,Some steaks are delicious meals,Some delicious meals are rotten ribeyes,NA,20909,Datisi,0,1,0,0
5_8,5,M1-cross,8,0,company,Polysemy,Darii,3,1,All companies are buildings,Some tech giants are companies,Some tech giants are buildings,NA,15375,Darii,0,1,0,0
5_9,5,M1-cross,9,0,thieves,Invalid Filler,Darii*,3,1,All mob bosses are thieves,Some children are thieves,Some children are mob bosses,NA,13710,Darii,0,1,0,0
5_10,5,M1-cross,10,1,dinner,Polysemy,Datisi,3,1,All dinners happen after four o'clock,Some dinners are meatloafs,Some meatloafs happen after four o'clock,NA,15850,Datisi,0,0,0,0
5_11,5,M1-cross,11,1,cabinet,Homonymy,Disamis,3,1,Some cabinets are antique furniture,All cabinets are political appointments,Some political appointments are antique furniture,NA,22663,Disamis,0,0,0,0
5_12,5,M1-cross,12,1,mugs,Valid Filler,Disamis,3,1,Some mugs are ceramics,All mugs are cups ,Some cups are ceramics,NA,10988,Disamis,1,1,0,0
5_13,5,M1-cross,13,0,suit,Homonymy,Datisi,3,1,All suits are dress attire,Some suits are court proceedings,Some court proceedings are dress attire,NA,26460,Datisi,0,1,0,0
5_14,5,M1-cross,14,1,city,Polysemy,Disamis,3,1,Some cities are corrupt,All cities are groups of buildings,Some groups of buildings are corrupt,NA,13010,Disamis,0,0,0,0
5_15,5,M1-cross,15,0,mothers,Invalid Filler,Dimatis*,3,1,Some teens are mothers,All grandmas are mothers ,Some grandmas are teens,NA,15238,Dimatis,0,1,0,0
5_16,5,M1-cross,16,1,school,Polysemy,Datisi,3,1,All schools have hallways,Some schools are employers,Some employers have hallways,NA,22858,Datisi,0,0,0,0
5_17,5,M1-cross,17,1,widows,Valid Filler,Darii,3,1,All widows are women,Some parents are widows ,Some parents are women,NA,16674,Darii,1,1,0,0
5_18,5,M1-cross,18,0,change,Homonymy,Dimatis,3,1,Some transformation is change,All change is money,Some money is transformation,NA,16321,Dimatis,0,1,0,0
5_19,5,M1-cross,19,1,clowns,Valid Filler,Dimatis,3,1,Some jugglers are clowns ,All clowns are performers,Some performers are jugglers,NA,14158,Dimatis,1,1,0,0
5_20,5,M1-cross,20,1,book,Polysemy,Darii,3,1,All books are bound,Some exposés are books,Some exposés are bound,NA,10776,Darii,0,0,0,0
5_21,5,M1-cross,21,0,spices,Invalid Filler,Darii*,3,1,All mustard seeds are spices,Some dried roots are spices ,Some dried roots are mustard seeds,NA,13884,Darii,0,1,0,0
5_22,5,M1-cross,22,1,poets,Valid Filler,Disamis,3,1,Some poets are teachers,All poets are writers ,Some writers are teachers,NA,11302,Disamis,1,1,0,0
5_23,5,M1-cross,23,1,college,Polysemy,Dimatis,3,1,Some funding sources are colleges,All colleges are places filled with desks,Some places filled with desks are funding sources,NA,21565,Dimatis,0,0,0,0
5_24,5,M1-cross,24,1,suitcases,Valid Filler,Darii,3,1,All suitcases are luggage,Some bags are suitcases,Some bags are luggage,NA,11395,Darii,1,1,0,0
5_25,5,M1-cross,25,0,match,Homonymy,Datisi,3,1,All matches are combustible,Some matches are pay-per-view broadcasts,Some pay-per-view broadcasts are combustible,NA,11749,Datisi,0,1,0,0
5_26,5,M1-cross,26,0,antiques,Invalid Filler,Dimatis*,3,1,Some pieces of jewelry are antiques,All medieval manuscripts are antiques  ,Some medieval manuscripts are pieces of jewelry,NA,9980,Dimatis,0,1,0,0
5_27,5,M1-cross,27,0,magazines,Polysemy,Datisi,3,1,All magazines are recyclable,Some magazines are media corporations ,Some media corporations are recyclable,NA,13936,Datisi,0,1,0,0
5_28,5,M1-cross,28,1,statues,Valid Filler,Disamis,3,1,Some statues are bronzes,All statues are sculptures,Some sculptures are bronzes,NA,8605,Disamis,1,1,0,0
5_29,5,M1-cross,29,0,lunch,Polysemy,Darii,3,1,All lunches are breaks,Some sandwiches are lunches,Some sandwiches are breaks ,NA,13642,Darii,0,1,0,0
5_30,5,M1-cross,30,0,bat,Homonymy,Dimatis,3,1,Some sporting goods are bats,All bats are animals,Some animals are sporting goods,NA,20234,Dimatis,0,1,0,0
5_31,5,M1-cross,31,1,doughnuts,Valid Filler,Dimatis,3,1,Some pastries are doughnuts ,All doughnuts are sugary foods,Some sugary foods are pastries,NA,16000,Dimatis,1,1,0,0
5_32,5,M1-cross,32,0,dresses,Invalid Filler,Dimatis*,3,1,Some cocktail outfits are dresses,All ball gowns are dresses ,Some ball gowns are cocktail outfits,NA,26241,Dimatis,0,1,0,0
5_33,5,M1-cross,33,1,ponies,Valid Filler,Disamis,3,1,Some ponies are thoroughbreds,All ponies are neighing animals,Some neighing animals are thoroughbreds,NA,10547,Disamis,1,1,0,0
5_34,5,M1-cross,34,0,funerals,Invalid Filler,Disamis*,3,1,Some funerals are family gatherings,All anonymous burials are funerals,Some anonymous burials are family gatherings,NA,15333,Disamis,0,1,0,0
5_35,5,M1-cross,35,0,star,Homonymy,Disamis,3,1,Some stars are red dwarfs,All stars are famous people,Some famous people are red dwarfs,NA,17121,Disamis,0,1,0,0
5_36,5,M1-cross,36,0,ring,Homonymy,Dimatis,3,1,Some accessories are rings,All rings are sounds,Some sounds are accessories,NA,9327,Dimatis,0,1,0,0
5_37,5,M1-cross,37,0,picnic,Polysemy,Disamis,3,1,Some picnics are romantic,All picnics are prepared foods,Some prepared foods are romantic,NA,16667,Disamis,0,1,0,0
5_38,5,M1-cross,38,1,liars,Valid Filler,Darii,3,1,All liars are humans,Some criminals are liars ,Some criminals are humans,NA,9335,Darii,1,1,0,0
5_39,5,M1-cross,39,0,breakfast,Polysemy,Dimatis,3,1,Some meetings are breakfasts,All breakfasts are nutrients,Some nutrients are meetings,NA,11508,Dimatis,0,1,0,0
5_40,5,M1-cross,40,1,grapes,Valid Filler,Datisi,3,1,All grapes are fruits,Some grapes are snacks,Some snacks are fruits ,NA,12733,Datisi,1,1,0,0
5_41,5,M1-cross,41,0,ruler,Homonymy,Datisi,3,1,All rulers are standard lengths,Some rulers are queens,Some queens are standard lengths,NA,9376,Datisi,0,1,0,0
5_42,5,M1-cross,42,1,toilets,Invalid Filler,Datisi*,3,1,All outhouses are toilets,Some toilets are urinals ,Some urinals are outhouses,NA,14129,Datisi,0,0,0,0
5_43,5,M1-cross,43,1,burgers,Valid Filler,Datisi,3,1,All burgers have protein,Some burgers are drive-thru orders,Some drive-thru orders have protein,NA,11797,Datisi,1,1,0,0
5_44,5,M1-cross,44,0,dances,Invalid Filler,Dimatis*,3,1,Some mating rituals are dances,All ballets are dances ,Some ballets are mating rituals ,NA,26558,Dimatis,0,1,0,0
5_45,5,M1-cross,45,0,rock,Homonymy,Disamis,3,1,Some rock is marble,All rock is music,Some music is marble,NA,10438,Disamis,0,1,0,0
5_46,5,M1-cross,46,1,rifles,Valid Filler,Datisi,3,1,All rifles are guns,Some rifles are safety hazards,Some safety hazards are guns,NA,11955,Datisi,1,1,0,0
5_47,5,M1-cross,47,0,injuries,Invalid Filler,Darii*,3,1,All broken bones are injuries,Some sunburns are injuries,Some sunburns are broken bones,NA,12578,Darii,0,1,0,0
5_48,5,M1-cross,48,0,stones,Invalid Filler,Disamis*,3,1,Some stones are pebbles,All boulders are stones,Some boulders are pebbles,NA,12867,Disamis,0,1,0,0
5_49,5,M1-cross,49,1,trucks,Valid Filler,Darii,3,1,All trucks are vehicles,Some cars are trucks ,Some cars are vehicles,NA,10500,Darii,1,1,0,0
5_50,5,M1-cross,50,0,actors,Invalid Filler,Disamis*,3,1,Some actors are women,All male leads are actors,Some male leads are women,NA,12379,Disamis,0,1,0,0
5_51,5,M1-cross,51,1,singers,Valid Filler,Dimatis,3,1,Some YouTubers are singers,All singers are musicians,Some musicians are YouTubers,NA,9894,Dimatis,1,1,0,0
5_52,5,M1-cross,52,0,novel,Polysemy,Dimatis,3,1,Some flammable objects are novels,All novels are fictions,Some fictions are flammable objects,NA,17042,Dimatis,0,1,0,0
