SubjTrial,SubjectID,ExpNum,ItemNum,Response,MiddleTerm1,MiddleTerm2,relationtype,TrialType,Syllogism,ListNum,OrderNum,premise1,premise2,conclusion,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
3_34,3,M3-prime,34,0,ponies,ponies,*,Valid Filler,Datisi,1,1,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,5630,Datisi,1,0,0,0
3_35,3,M3-prime,35,1,antiques,antiques,*,Invalid Filler,Darii*,1,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,14583,Darii,0,0,0,0
3_36,3,M3-prime,36,1,swords,swords,*,Valid Filler,Disamis,1,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,10517,Disamis,1,1,0,0
3_37,3,M3-prime,37,1,cloak,dagger,script,Related,Disamis,1,1,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,9838,Disamis,0,0,0,0
3_38,3,M3-prime,38,1,statues,statues,*,Valid Filler,Datisi,1,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,8918,Datisi,1,1,0,0
3_39,3,M3-prime,39,1,dances,dances,*,Invalid Filler,Darii*,1,1,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,18828,Darii,0,0,0,0
3_40,3,M3-prime,40,0,stones,stones,*,Invalid Filler,Datisi*,1,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,8381,Datisi,0,1,0,0
3_41,3,M3-prime,41,0,mammal,weekend,*,Unrelated,Datisi,1,1,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,8237,Datisi,0,1,0,0
3_42,3,M3-prime,42,0,surgery,hall,*,Unrelated,Dimatis,1,1,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,12352,Dimatis,0,1,0,0
3_43,3,M3-prime,43,0,spices,spices,*,Invalid Filler,Dimatis*,1,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,13629,Dimatis,0,1,0,0
3_44,3,M3-prime,44,1,mugs,mugs,*,Valid Filler,Datisi,1,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,9600,Datisi,1,1,0,0
3_45,3,M3-prime,45,0,peppers,peppers,*,Invalid Filler,Dimatis*,1,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,18873,Dimatis,0,1,0,0
3_46,3,M3-prime,46,0,sausages,sausages,*,Invalid Filler,Datisi*,1,1,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,8117,Datisi,0,1,0,0
3_47,3,M3-prime,47,1,waist,hip,category,Related,Darii,1,1,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,12586,Darii,0,0,0,0
3_48,3,M3-prime,48,1,dolls,dolls,*,Valid Filler,Darii,1,1,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,9032,Darii,1,1,0,0
3_49,3,M3-prime,49,1,liars,liars,*,Valid Filler,Dimatis,1,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,7061,Dimatis,1,1,0,0
3_50,3,M3-prime,50,0,actors,actors,*,Invalid Filler,Datisi*,1,1,All male leads are actors,Some actors are women,Some women are male leads,NA,8257,Datisi,0,1,0,0
3_51,3,M3-prime,51,0,funerals,funerals,*,Invalid Filler,Datisi*,1,1,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,10735,Datisi,0,1,0,0
3_52,3,M3-prime,52,1,thieves,thieves,*,Invalid Filler,Dimatis*,1,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,13339,Dimatis,0,0,0,0
3_53,3,M3-prime,53,0,journal,hamburger,*,Unrelated,Darii,1,1,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,15995,Darii,0,1,0,0
3_54,3,M3-prime,54,1,burgers,burgers,*,Valid Filler,Disamis,1,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,15227,Disamis,1,1,0,0
3_55,3,M3-prime,55,0,tortoise,syrup,*,Unrelated,Darii,1,1,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,13359,Darii,0,1,0,0
3_56,3,M3-prime,56,0,ambulance,emergency,script,Related,Darii,1,1,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,9886,Darii,0,1,0,0
4_1,4,M3-prime,1,1,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,6508,Dimatis,0,0,0,0
4_2,4,M3-prime,2,1,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,4730,Datisi,0,0,0,0
4_3,4,M3-prime,3,0,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,5768,Disamis,0,1,0,0
4_4,4,M3-prime,4,1,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NA,6833,Dimatis,1,1,0,0
4_5,4,M3-prime,5,0,sack,clam,*,Unrelated,Dimatis,1,1,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,9276,Dimatis,0,1,0,0
4_6,4,M3-prime,6,0,throne ,king,script,Related,Dimatis,1,1,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,8599,Dimatis,0,1,0,0
4_7,4,M3-prime,7,0,toilets,toilets,*,Invalid Filler,Disamis*,1,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,5877,Disamis,0,1,0,0
4_8,4,M3-prime,8,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,6827,Dimatis,1,1,0,0
4_9,4,M3-prime,9,1,singers,singers,*,Valid Filler,Darii,1,1,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,14005,Darii,1,1,0,0
4_10,4,M3-prime,10,1,grapes,grapes,*,Valid Filler,Disamis,1,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,6337,Disamis,1,1,0,0
4_11,4,M3-prime,11,0,rabbi,toothbrush,*,Unrelated,Darii,1,1,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,10721,Darii,0,1,0,0
4_12,4,M3-prime,12,0,microscope,mob,*,Unrelated,Dimatis,1,1,Some scientific instruments are microscopes,All mobs are criminal organizations,Some criminal organizations are scientific instruments,NA,6961,Dimatis,0,1,0,0
4_13,4,M3-prime,13,1,clowns,clowns,*,Valid Filler,Darii,1,1,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,10484,Darii,1,1,0,0
4_14,4,M3-prime,14,1,rifles,rifles,*,Valid Filler,Disamis,1,1,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,12704,Disamis,1,1,0,0
4_15,4,M3-prime,15,1,knight,armor,script,Related,Datisi,1,1,All knights are brave,Some armors are decorations,Some decorations are brave,NA,11480,Datisi,0,0,0,0
4_16,4,M3-prime,16,1,doughnuts,doughnuts,*,Valid Filler,Darii,1,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,6615,Darii,1,1,0,0
4_17,4,M3-prime,17,1,trucks,trucks,*,Valid Filler,Dimatis,1,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,5513,Dimatis,1,1,0,0
4_18,4,M3-prime,18,1,poets,poets,*,Valid Filler,Datisi,1,1,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,5062,Datisi,1,1,0,0
4_19,4,M3-prime,19,0,jaw ,mouth,category,Related,Disamis,1,1,Some jaws are bones,All mouths are holes,Some holes are bones,NA,7325,Disamis,0,1,0,0
4_20,4,M3-prime,20,0,spider,soda,*,Unrelated,Datisi,1,1,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NA,7933,Datisi,0,1,0,0
4_21,4,M3-prime,21,0,steaks,steaks,*,Invalid Filler,Disamis*,1,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,6629,Disamis,0,1,0,0
4_22,4,M3-prime,22,0,injuries,injuries,*,Invalid Filler,Dimatis*,1,1,Some sunburns are injuries,All broken bones are injuries,Some broken bones are sunburns,NA,7100,Dimatis,0,1,0,0
4_23,4,M3-prime,23,0,beans,rice,category,Related,Darii,1,1,All beans are legumes,Some grains are rice,Some grains are legumes,NA,7280,Darii,0,1,0,0
4_24,4,M3-prime,24,1,compass,direction,instrument,Related,Datisi,1,1,All compasses have a needle,Some directions are instructions,Some instructions have a needle,NA,9780,Datisi,0,0,0,0
4_25,4,M3-prime,25,0,mothers,mothers,*,Invalid Filler,Darii*,1,1,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,14590,Darii,0,1,0,0
4_26,4,M3-prime,26,1,noun,verb,category,Related,Disamis,1,1,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,16240,Disamis,0,0,0,0
4_27,4,M3-prime,27,0,lion,religion,*,Unrelated,Datisi,1,1,All lions are felines,Some religions are cults,Some cults are felines,NA,8548,Datisi,0,1,0,0
4_28,4,M3-prime,28,1,blackboard,chalk,instrument,Related,Dimatis,1,1,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,17475,Dimatis,0,0,0,0
4_29,4,M3-prime,29,0,pepperoni,alcohol,*,Unrelated,Disamis,1,1,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,8314,Disamis,0,1,0,0
4_30,4,M3-prime,30,0,gang,feet,*,Unrelated,Disamis,1,1,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,13528,Disamis,0,1,0,0
4_31,4,M3-prime,31,0,dresses,dresses,*,Invalid Filler,Darii*,1,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,18361,Darii,0,1,0,0
4_32,4,M3-prime,32,1,colors,colors,*,Invalid Filler,Disamis*,1,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,9118,Disamis,0,0,0,0
4_33,4,M3-prime,33,1,official,cereal,*,Unrelated,Disamis,1,1,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,6234,Disamis,0,0,0,0
4_34,4,M3-prime,34,0,ponies,ponies,*,Valid Filler,Datisi,1,1,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,6875,Datisi,1,0,0,0
4_35,4,M3-prime,35,0,antiques,antiques,*,Invalid Filler,Darii*,1,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,12337,Darii,0,1,0,0
4_36,4,M3-prime,36,1,swords,swords,*,Valid Filler,Disamis,1,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,7718,Disamis,1,1,0,0
4_37,4,M3-prime,37,0,cloak,dagger,script,Related,Disamis,1,1,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,5871,Disamis,0,1,0,0
4_38,4,M3-prime,38,1,statues,statues,*,Valid Filler,Datisi,1,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,17990,Datisi,1,1,0,0
4_39,4,M3-prime,39,0,dances,dances,*,Invalid Filler,Darii*,1,1,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,7918,Darii,0,1,0,0
4_40,4,M3-prime,40,1,stones,stones,*,Invalid Filler,Datisi*,1,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,8220,Datisi,0,0,0,0
4_41,4,M3-prime,41,0,mammal,weekend,*,Unrelated,Datisi,1,1,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,11084,Datisi,0,1,0,0
4_42,4,M3-prime,42,0,surgery,hall,*,Unrelated,Dimatis,1,1,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,18336,Dimatis,0,1,0,0
4_43,4,M3-prime,43,1,spices,spices,*,Invalid Filler,Dimatis*,1,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,9166,Dimatis,0,0,0,0
4_44,4,M3-prime,44,1,mugs,mugs,*,Valid Filler,Datisi,1,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,8056,Datisi,1,1,0,0
4_45,4,M3-prime,45,0,peppers,peppers,*,Invalid Filler,Dimatis*,1,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,6357,Dimatis,0,1,0,0
4_46,4,M3-prime,46,0,sausages,sausages,*,Invalid Filler,Datisi*,1,1,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,5301,Datisi,0,1,0,0
4_47,4,M3-prime,47,0,waist,hip,category,Related,Darii,1,1,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,7346,Darii,0,1,0,0
4_48,4,M3-prime,48,1,dolls,dolls,*,Valid Filler,Darii,1,1,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,7445,Darii,1,1,0,0
4_49,4,M3-prime,49,1,liars,liars,*,Valid Filler,Dimatis,1,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,6273,Dimatis,1,1,0,0
4_50,4,M3-prime,50,1,actors,actors,*,Invalid Filler,Datisi*,1,1,All male leads are actors,Some actors are women,Some women are male leads,NA,12555,Datisi,0,0,0,0
4_51,4,M3-prime,51,0,funerals,funerals,*,Invalid Filler,Datisi*,1,1,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,6029,Datisi,0,1,0,0
4_52,4,M3-prime,52,0,thieves,thieves,*,Invalid Filler,Dimatis*,1,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,6287,Dimatis,0,1,0,0
4_53,4,M3-prime,53,1,journal,hamburger,*,Unrelated,Darii,1,1,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,5644,Darii,0,0,0,0
4_54,4,M3-prime,54,1,burgers,burgers,*,Valid Filler,Disamis,1,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,6737,Disamis,1,1,0,0
4_55,4,M3-prime,55,0,tortoise,syrup,*,Unrelated,Darii,1,1,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,8707,Darii,0,1,0,0
4_56,4,M3-prime,56,0,ambulance,emergency,script,Related,Darii,1,1,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,11087,Darii,0,1,0,0
5_1,5,M3-prime,1,1,spider,soda,*,Unrelated,Datisi,1,2,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NA,16440,Datisi,0,0,0,0
5_2,5,M3-prime,2,1,swords,swords,*,Valid Filler,Disamis,1,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,11773,Disamis,1,1,0,0
5_3,5,M3-prime,3,1,sausages,sausages,*,Invalid Filler,Datisi*,1,2,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,17157,Datisi,0,0,0,0
5_4,5,M3-prime,4,0,mothers,mothers,*,Invalid Filler,Darii*,1,2,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,18830,Darii,0,1,0,0
5_5,5,M3-prime,5,1,rifles,rifles,*,Valid Filler,Disamis,1,2,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,11454,Disamis,1,1,0,0
5_6,5,M3-prime,6,0,rabbi,toothbrush,*,Unrelated,Darii,1,2,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,13254,Darii,0,1,0,0
5_7,5,M3-prime,7,0,peppers,peppers,*,Invalid Filler,Dimatis*,1,2,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,16166,Dimatis,0,1,0,0
5_8,5,M3-prime,8,1,compass,direction,instrument,Related,Datisi,1,2,All compasses have a needle,Some directions are instructions,Some instructions have a needle,NA,11925,Datisi,0,0,0,0
5_9,5,M3-prime,9,1,toilets,toilets,*,Invalid Filler,Disamis*,1,2,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,10518,Disamis,0,0,0,0
5_10,5,M3-prime,10,0,sock,shoe,category,Related,Datisi,1,2,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,12304,Datisi,0,1,0,0
5_11,5,M3-prime,11,0,microscope,mob,*,Unrelated,Dimatis,1,2,Some scientific instruments are microscopes,All mobs are criminal organizations,Some criminal organizations are scientific instruments,NA,12635,Dimatis,0,1,0,0
5_12,5,M3-prime,12,0,knight,armor,script,Related,Datisi,1,2,All knights are brave,Some armors are decorations,Some decorations are brave,NA,12893,Datisi,0,1,0,0
5_13,5,M3-prime,13,0,sack,clam,*,Unrelated,Dimatis,1,2,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,7998,Dimatis,0,1,0,0
5_14,5,M3-prime,14,1,clowns,clowns,*,Valid Filler,Darii,1,2,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,11221,Darii,1,1,0,0
5_15,5,M3-prime,15,1,widows,widows,*,Valid Filler,Dimatis,1,2,Some parents are widows ,All widows are women,Some women are parents,NA,9455,Dimatis,1,1,0,0
5_16,5,M3-prime,16,0,lion,religion,*,Unrelated,Datisi,1,2,All lions are felines,Some religions are cults,Some cults are felines,NA,10423,Datisi,0,1,0,0
5_17,5,M3-prime,17,1,liars,liars,*,Valid Filler,Dimatis,1,2,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,9134,Dimatis,1,1,0,0
5_18,5,M3-prime,18,1,trucks,trucks,*,Valid Filler,Dimatis,1,2,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,12350,Dimatis,1,1,0,0
5_19,5,M3-prime,19,0,funerals,funerals,*,Invalid Filler,Datisi*,1,2,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,13990,Datisi,0,1,0,0
5_20,5,M3-prime,20,1,mugs,mugs,*,Valid Filler,Datisi,1,2,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,7740,Datisi,1,1,0,0
5_21,5,M3-prime,21,0,injuries,injuries,*,Invalid Filler,Dimatis*,1,2,Some sunburns are injuries,All broken bones are injuries,Some broken bones are sunburns,NA,10384,Dimatis,0,1,0,0
5_22,5,M3-prime,22,1,stones,stones,*,Invalid Filler,Datisi*,1,2,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,6982,Datisi,0,0,0,0
5_23,5,M3-prime,23,0,pepperoni,alcohol,*,Unrelated,Disamis,1,2,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,9663,Disamis,0,1,0,0
5_24,5,M3-prime,24,1,cloak,dagger,script,Related,Disamis,1,2,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,10806,Disamis,0,0,0,0
5_25,5,M3-prime,25,1,antiques,antiques,*,Invalid Filler,Darii*,1,2,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,16877,Darii,0,0,0,0
5_26,5,M3-prime,26,0,journal,hamburger,*,Unrelated,Darii,1,2,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,8535,Darii,0,1,0,0
5_27,5,M3-prime,27,1,ponies,ponies,*,Valid Filler,Datisi,1,2,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,10038,Datisi,1,1,0,0
5_28,5,M3-prime,28,1,actors,actors,*,Invalid Filler,Datisi*,1,2,All male leads are actors,Some actors are women,Some women are male leads,NA,12303,Datisi,0,0,0,0
5_29,5,M3-prime,29,0,beans,rice,category,Related,Darii,1,2,All beans are legumes,Some grains are rice,Some grains are legumes,NA,10510,Darii,0,1,0,0
5_30,5,M3-prime,30,0,surgery,hall,*,Unrelated,Dimatis,1,2,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,8046,Dimatis,0,1,0,0
5_31,5,M3-prime,31,0,blackboard,chalk,instrument,Related,Dimatis,1,2,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,9662,Dimatis,0,1,0,0
5_32,5,M3-prime,32,1,spices,spices,*,Invalid Filler,Dimatis*,1,2,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,11046,Dimatis,0,0,0,0
5_33,5,M3-prime,33,1,poets,poets,*,Valid Filler,Datisi,1,2,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,6366,Datisi,1,1,0,0
5_34,5,M3-prime,34,0,official,cereal,*,Unrelated,Disamis,1,2,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,7718,Disamis,0,1,0,0
5_35,5,M3-prime,35,0,tortoise,syrup,*,Unrelated,Darii,1,2,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,6942,Darii,0,1,0,0
5_36,5,M3-prime,36,0,jaw ,mouth,category,Related,Disamis,1,2,Some jaws are bones,All mouths are holes,Some holes are bones,NA,14477,Disamis,0,1,0,0
5_37,5,M3-prime,37,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,9725,Dimatis,1,1,0,0
5_38,5,M3-prime,38,0,thieves,thieves,*,Invalid Filler,Dimatis*,1,2,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,26559,Dimatis,0,1,0,0
5_39,5,M3-prime,39,1,statues,statues,*,Valid Filler,Datisi,1,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,14301,Datisi,1,1,0,0
5_40,5,M3-prime,40,0,ambulance,emergency,script,Related,Darii,1,2,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,6838,Darii,0,1,0,0
5_41,5,M3-prime,41,1,burgers,burgers,*,Valid Filler,Disamis,1,2,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,6853,Disamis,1,1,0,0
