ExpNum,SubjectID,SubjTrial,ItemNum,ItemNumQuartile,Response,ResponseType,global.argid,RT,TargetWord,MiddleTerm1,MiddleTerm2,TrialType,ExpectedResponse,ResponseWasCorrect,Syllogism,SyllogismSimple,ListNum,premise1,premise2,conclusion,MiddleSyllogismPairing,PrimePairRelationType,excl.subj,excl.trial,loadunload,loadtype,loadtime,digitMatch,FullArgument,stim.ConcTruth,stim.ConcRT,stim.Conc.N,stim.premiseJudgment_P1,stim.premiseRT_P1,stim.N_P1,stim.premiseJudgment_P2,stim.premiseRT_P2,stim.N_P2
N6-p-M3,13,13_34,34,Third,1,answer-P1,255,4229,official_cereal,official,cereal,Unrelated,0,0,Disamis,Disamis,2,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,*,0,0,unloaded,NA,NA,NA,Some officials are democratically elected -- All cereals are grains -- Some grains are democratically elected,0,4807.92307692308,26,1,14280.7333333333,30,0.6,14280.7333333333,30
N6-p-M3,13,13_34,34,Third,0,answer-P2,255,4229,official_cereal,official,cereal,Unrelated,0,1,Disamis,Disamis,2,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,*,0,0,unloaded,NA,NA,NA,Some officials are democratically elected -- All cereals are grains -- Some grains are democratically elected,0,4807.92307692308,26,1,14280.7333333333,30,0.6,14280.7333333333,30
N6-p-M3,13,13_35,35,Third,1,answer-P1,261,3396,tortoise_syrup,tortoise,syrup,Unrelated,0,0,Darii,Darii,2,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,*,0,0,unloaded,NA,NA,NA,All tortoises are animals -- Some ice cream toppings are syrups -- Some ice cream toppings are animals,0.076923076923077,8193.34615384615,26,1,12794.3333333333,30,0.933333333333333,12794.3333333333,30
N6-p-M3,13,13_35,35,Third,1,answer-P2,261,3396,tortoise_syrup,tortoise,syrup,Unrelated,0,0,Darii,Darii,2,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,*,0,0,unloaded,NA,NA,NA,All tortoises are animals -- Some ice cream toppings are syrups -- Some ice cream toppings are animals,0.076923076923077,8193.34615384615,26,1,12794.3333333333,30,0.933333333333333,12794.3333333333,30
N6-p-M3,13,13_36,36,Third,0,answer-P1,246,4994,jaw _mouth,jaw ,mouth,Related,0,1,Disamis,Disamis,2,Some jaws are bones,All mouths are holes,Some holes are bones,NA,category,0,0,unloaded,NA,NA,NA,Some jaws are bones -- All mouths are holes -- Some holes are bones,0.115384615384615,4163.61538461538,26,0.933333333333333,16179.5666666667,30,0.866666666666667,16179.5666666667,30
N6-p-M3,13,13_36,36,Third,1,answer-P2,246,4994,jaw _mouth,jaw ,mouth,Related,0,0,Disamis,Disamis,2,Some jaws are bones,All mouths are holes,Some holes are bones,NA,category,0,0,unloaded,NA,NA,NA,Some jaws are bones -- All mouths are holes -- Some holes are bones,0.115384615384615,4163.61538461538,26,0.933333333333333,16179.5666666667,30,0.866666666666667,16179.5666666667,30
N6-p-M3,13,13_37,37,Third,1,answer-P1,187,4014,suitcases_suitcases,suitcases,suitcases,Valid Filler,1,1,Dimatis,Dimatis,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,*,0,0,unloaded,NA,NA,NA,Some bags are suitcases -- All suitcases are pieces of luggage -- Some pieces of luggage are bags,1,4826.92307692308,26,1,12136.2333333333,30,0.966666666666667,12136.2333333333,30
N6-p-M3,13,13_37,37,Third,1,answer-P2,187,4014,suitcases_suitcases,suitcases,suitcases,Valid Filler,1,1,Dimatis,Dimatis,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,*,0,0,unloaded,NA,NA,NA,Some bags are suitcases -- All suitcases are pieces of luggage -- Some pieces of luggage are bags,1,4826.92307692308,26,1,12136.2333333333,30,0.966666666666667,12136.2333333333,30
N6-p-M3,13,13_38,38,Third,1,answer-P1,183,5231,thieves_thieves,thieves,thieves,Invalid Filler,0,0,Dimatis*,Dimatis,2,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,*,0,0,unloaded,NA,NA,NA,Some children are thieves -- All mob bosses are thieves -- Some mob bosses are children,0.153846153846154,7324.42307692308,26,0.933333333333333,14074.0333333333,30,0.366666666666667,14074.0333333333,30
N6-p-M3,13,13_38,38,Third,0,answer-P2,183,5231,thieves_thieves,thieves,thieves,Invalid Filler,0,1,Dimatis*,Dimatis,2,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,*,0,0,unloaded,NA,NA,NA,Some children are thieves -- All mob bosses are thieves -- Some mob bosses are children,0.153846153846154,7324.42307692308,26,0.933333333333333,14074.0333333333,30,0.366666666666667,14074.0333333333,30
N6-p-M3,13,13_39,39,Third,0,answer-P1,214,5100,statues_statues,statues,statues,Valid Filler,1,0,Datisi,Datisi,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,*,0,0,unloaded,NA,NA,NA,All statues are sculptures -- Some statues are bronzes -- Some bronzes are sculptures,0.961538461538462,6518.53846153846,26,0.633333333333333,11668.1666666667,30,1,11668.1666666667,30
N6-p-M3,13,13_39,39,Third,1,answer-P2,214,5100,statues_statues,statues,statues,Valid Filler,1,1,Datisi,Datisi,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,*,0,0,unloaded,NA,NA,NA,All statues are sculptures -- Some statues are bronzes -- Some bronzes are sculptures,0.961538461538462,6518.53846153846,26,0.633333333333333,11668.1666666667,30,1,11668.1666666667,30
N6-p-M3,13,13_40,40,Third,1,answer-P1,262,3479,ambulance_emergency,ambulance,emergency,Related,0,0,Darii,Darii,2,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,script,0,0,unloaded,NA,NA,NA,All ambulances are vehicles -- Some wildfires are emergencies -- Some wildfires are vehicles,0.0384615384615385,7991.5,26,0.933333333333333,10973.0333333333,30,1,10973.0333333333,30
N6-p-M3,13,13_40,40,Third,1,answer-P2,262,3479,ambulance_emergency,ambulance,emergency,Related,0,0,Darii,Darii,2,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,script,0,0,unloaded,NA,NA,NA,All ambulances are vehicles -- Some wildfires are emergencies -- Some wildfires are vehicles,0.0384615384615385,7991.5,26,0.933333333333333,10973.0333333333,30,1,10973.0333333333,30
N6-p-M3,13,13_41,41,Third,1,answer-P1,201,6730,burgers_burgers,burgers,burgers,Valid Filler,1,1,Disamis,Disamis,2,Some burgers are overcooked,All burgers are sandwiches,Some sandwiches are overcooked,NA,*,0,0,unloaded,NA,NA,NA,Some burgers are overcooked -- All burgers are sandwiches -- Some sandwiches are overcooked,0.923076923076923,4097.38461538462,26,0.966666666666667,16851.9666666667,30,0.833333333333333,16851.9666666667,30
N6-p-M3,13,13_41,41,Third,1,answer-P2,201,6730,burgers_burgers,burgers,burgers,Valid Filler,1,1,Disamis,Disamis,2,Some burgers are overcooked,All burgers are sandwiches,Some sandwiches are overcooked,NA,*,0,0,unloaded,NA,NA,NA,Some burgers are overcooked -- All burgers are sandwiches -- Some sandwiches are overcooked,0.923076923076923,4097.38461538462,26,0.966666666666667,16851.9666666667,30,0.833333333333333,16851.9666666667,30
N6-p-M3,13,13_42,42,Third,1,answer-P1,257,3762,mammal_weekend,mammal,weekend,Unrelated,0,0,Datisi,Datisi,2,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,*,0,0,unloaded,NA,NA,NA,All mammals are warm blooded -- Some weekends are holidays -- Some holidays are warm blooded,0.115384615384615,4866.07692307692,26,0.9,12461.7666666667,30,1,12461.7666666667,30
N6-p-M3,13,13_42,42,Third,1,answer-P2,257,3762,mammal_weekend,mammal,weekend,Unrelated,0,0,Datisi,Datisi,2,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,*,0,0,unloaded,NA,NA,NA,All mammals are warm blooded -- Some weekends are holidays -- Some holidays are warm blooded,0.115384615384615,4866.07692307692,26,0.9,12461.7666666667,30,1,12461.7666666667,30
N6-p-M3,13,13_43,43,Fourth,1,answer-P1,185,4412,singers_singers,singers,singers,Valid Filler,1,1,Darii,Darii,2,All singers are vocalists,Some guitarists are singers,Some guitarists are vocalists,NA,*,0,0,unloaded,NA,NA,NA,All singers are vocalists -- Some guitarists are singers -- Some guitarists are vocalists,1,5190,26,0.833333333333333,11815.2,30,0.9,11815.2,30
N6-p-M3,13,13_43,43,Fourth,1,answer-P2,185,4412,singers_singers,singers,singers,Valid Filler,1,1,Darii,Darii,2,All singers are vocalists,Some guitarists are singers,Some guitarists are vocalists,NA,*,0,0,unloaded,NA,NA,NA,All singers are vocalists -- Some guitarists are singers -- Some guitarists are vocalists,1,5190,26,0.833333333333333,11815.2,30,0.9,11815.2,30
N6-p-M3,13,13_44,44,Fourth,0,answer-P1,250,5024,noun_verb,noun,verb,Related,0,1,Disamis,Disamis,2,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,category,0,0,unloaded,NA,NA,NA,Some nouns are proper names -- All verbs are actions -- Some actions are proper names,0.346153846153846,7428.03846153846,26,0.933333333333333,16344.3666666667,30,0.733333333333333,16344.3666666667,30
N6-p-M3,13,13_44,44,Fourth,1,answer-P2,250,5024,noun_verb,noun,verb,Related,0,0,Disamis,Disamis,2,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,category,0,0,unloaded,NA,NA,NA,Some nouns are proper names -- All verbs are actions -- Some actions are proper names,0.346153846153846,7428.03846153846,26,0.933333333333333,16344.3666666667,30,0.733333333333333,16344.3666666667,30
N6-p-M3,13,13_45,45,Fourth,1,answer-P1,189,4544,dresses_dresses,dresses,dresses,Invalid Filler,0,0,Darii*,Darii,2,All ball gowns are dresses,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,*,0,0,unloaded,NA,NA,NA,All ball gowns are dresses -- Some cocktail outfits are dresses -- Some cocktail outfits are ball gowns,0.730769230769231,8007.84615384615,26,0.933333333333333,19652.1333333333,30,0.933333333333333,19652.1333333333,30
N6-p-M3,13,13_45,45,Fourth,1,answer-P2,189,4544,dresses_dresses,dresses,dresses,Invalid Filler,0,0,Darii*,Darii,2,All ball gowns are dresses,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,*,0,0,unloaded,NA,NA,NA,All ball gowns are dresses -- Some cocktail outfits are dresses -- Some cocktail outfits are ball gowns,0.730769230769231,8007.84615384615,26,0.933333333333333,19652.1333333333,30,0.933333333333333,19652.1333333333,30
N6-p-M3,13,13_46,46,Fourth,1,answer-P1,190,2701,grapes_grapes,grapes,grapes,Valid Filler,1,1,Disamis,Disamis,2,Some grapes are red,All grapes are fruits,Some fruits are red,NA,*,0,0,unloaded,NA,NA,NA,Some grapes are red -- All grapes are fruits -- Some fruits are red,1,4072.96153846154,26,1,10070.3,30,0.966666666666667,10070.3,30
N6-p-M3,13,13_46,46,Fourth,1,answer-P2,190,2701,grapes_grapes,grapes,grapes,Valid Filler,1,1,Disamis,Disamis,2,Some grapes are red,All grapes are fruits,Some fruits are red,NA,*,0,0,unloaded,NA,NA,NA,Some grapes are red -- All grapes are fruits -- Some fruits are red,1,4072.96153846154,26,1,10070.3,30,0.966666666666667,10070.3,30
N6-p-M3,13,13_47,47,Fourth,1,answer-P1,202,10840,steaks_steaks,steaks,steaks,Invalid Filler,0,0,Disamis*,Disamis,2,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,*,0,0,unloaded,NA,NA,NA,Some steaks are filet mignons -- All ribeyes are steaks -- Some ribeyes are filet mignons,0.346153846153846,7878.34615384615,26,1,17730.8,30,0.933333333333333,17730.8,30
N6-p-M3,13,13_47,47,Fourth,1,answer-P2,202,10840,steaks_steaks,steaks,steaks,Invalid Filler,0,0,Disamis*,Disamis,2,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,*,0,0,unloaded,NA,NA,NA,Some steaks are filet mignons -- All ribeyes are steaks -- Some ribeyes are filet mignons,0.346153846153846,7878.34615384615,26,1,17730.8,30,0.933333333333333,17730.8,30
N6-p-M3,13,13_48,48,Fourth,1,answer-P1,239,3488,thunder_lightning,thunder,lightning,Related,0,0,Dimatis,Dimatis,2,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,category,0,0,unloaded,NA,NA,NA,Some rumbling is thunder -- All lightning is bright light -- Some bright light is rumbling,0.153846153846154,8851.46153846154,26,0.96551724137931,15482.3103448276,29,0.689655172413793,15482.3103448276,29
N6-p-M3,13,13_48,48,Fourth,1,answer-P2,239,3488,thunder_lightning,thunder,lightning,Related,0,0,Dimatis,Dimatis,2,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,category,0,0,unloaded,NA,NA,NA,Some rumbling is thunder -- All lightning is bright light -- Some bright light is rumbling,0.153846153846154,8851.46153846154,26,0.96551724137931,15482.3103448276,29,0.689655172413793,15482.3103448276,29
N6-p-M3,13,13_49,49,Fourth,1,answer-P1,254,4755,gang_feet,gang,feet,Unrelated,0,0,Disamis,Disamis,2,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,*,0,0,unloaded,NA,NA,NA,Some gangs commit crimes -- All feet are body parts -- Some body parts commit crimes,0.576923076923077,5511.84615384615,26,1,8576.86666666666,30,0.9,8576.86666666666,30
N6-p-M3,13,13_49,49,Fourth,1,answer-P2,254,4755,gang_feet,gang,feet,Unrelated,0,0,Disamis,Disamis,2,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,*,0,0,unloaded,NA,NA,NA,Some gangs commit crimes -- All feet are body parts -- Some body parts commit crimes,0.576923076923077,5511.84615384615,26,1,8576.86666666666,30,0.9,8576.86666666666,30
N6-p-M3,13,13_50,50,Fourth,1,answer-P1,242,2712,throne _king,throne ,king,Related,0,0,Dimatis,Dimatis,2,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,script,0,0,unloaded,NA,NA,NA,Some seats are thrones -- All kings are rulers -- Some rulers are seats,0.153846153846154,4968.26923076923,26,1,10345.1,30,0.666666666666667,10345.1,30
N6-p-M3,13,13_50,50,Fourth,1,answer-P2,242,2712,throne _king,throne ,king,Related,0,0,Dimatis,Dimatis,2,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,script,0,0,unloaded,NA,NA,NA,Some seats are thrones -- All kings are rulers -- Some rulers are seats,0.153846153846154,4968.26923076923,26,1,10345.1,30,0.666666666666667,10345.1,30
N6-p-M3,13,13_51,51,Fourth,1,answer-P1,223,3625,dances_dances,dances,dances,Invalid Filler,0,0,Darii*,Darii,2,All ballets are dances,Some mating rituals are dances,Some mating rituals are ballets,NA,*,0,0,unloaded,NA,NA,NA,All ballets are dances -- Some mating rituals are dances -- Some mating rituals are ballets,0.423076923076923,5504.65384615385,26,0.966666666666667,13187.9666666667,30,0.966666666666667,13187.9666666667,30
N6-p-M3,13,13_51,51,Fourth,1,answer-P2,223,3625,dances_dances,dances,dances,Invalid Filler,0,0,Darii*,Darii,2,All ballets are dances,Some mating rituals are dances,Some mating rituals are ballets,NA,*,0,0,unloaded,NA,NA,NA,All ballets are dances -- Some mating rituals are dances -- Some mating rituals are ballets,0.423076923076923,5504.65384615385,26,0.966666666666667,13187.9666666667,30,0.966666666666667,13187.9666666667,30
N6-p-M3,13,13_52,52,Fourth,1,answer-P1,218,3218,colors_colors,colors,colors,Invalid Filler,0,0,Disamis*,Disamis,2,Some colors are primary,All shades of purple are colors,Some shades of purple are primary,NA,*,0,0,unloaded,NA,NA,NA,Some colors are primary -- All shades of purple are colors -- Some shades of purple are primary,0.230769230769231,6975.23076923077,26,1,8671.93333333333,30,0.966666666666667,8671.93333333333,30
N6-p-M3,13,13_52,52,Fourth,1,answer-P2,218,3218,colors_colors,colors,colors,Invalid Filler,0,0,Disamis*,Disamis,2,Some colors are primary,All shades of purple are colors,Some shades of purple are primary,NA,*,0,0,unloaded,NA,NA,NA,Some colors are primary -- All shades of purple are colors -- Some shades of purple are primary,0.230769230769231,6975.23076923077,26,1,8671.93333333333,30,0.966666666666667,8671.93333333333,30
N6-p-M3,13,13_53,53,Fourth,1,answer-P1,206,3689,dolls_dolls,dolls,dolls,Valid Filler,1,1,Darii,Darii,2,All dolls are man made,Some toys are dolls,Some toys are man made,NA,*,0,0,unloaded,NA,NA,NA,All dolls are man made -- Some toys are dolls -- Some toys are man made,1,4001.92307692308,26,0.533333333333333,9234.56666666667,30,0.966666666666667,9234.56666666667,30
N6-p-M3,13,13_53,53,Fourth,1,answer-P2,206,3689,dolls_dolls,dolls,dolls,Valid Filler,1,1,Darii,Darii,2,All dolls are man made,Some toys are dolls,Some toys are man made,NA,*,0,0,unloaded,NA,NA,NA,All dolls are man made -- Some toys are dolls -- Some toys are man made,1,4001.92307692308,26,0.533333333333333,9234.56666666667,30,0.966666666666667,9234.56666666667,30
N6-p-M3,13,13_54,54,Fourth,1,answer-P1,259,4850,waist_hip,waist,hip,Related,0,0,Darii,Darii,2,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,category,0,0,unloaded,NA,NA,NA,All waists fit in pants -- Some bones are hips -- Some bones fit in pants,0.846153846153846,4991.96153846154,26,0.333333333333333,14286.6666666667,30,1,14286.6666666667,30
N6-p-M3,13,13_54,54,Fourth,1,answer-P2,259,4850,waist_hip,waist,hip,Related,0,0,Darii,Darii,2,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,category,0,0,unloaded,NA,NA,NA,All waists fit in pants -- Some bones are hips -- Some bones fit in pants,0.846153846153846,4991.96153846154,26,0.333333333333333,14286.6666666667,30,1,14286.6666666667,30
N6-p-M3,13,13_55,55,Fourth,1,answer-P1,216,3006,shapes_shapes,shapes,shapes,Invalid Filler,0,0,Disamis*,Disamis,2,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,*,0,0,unloaded,NA,NA,NA,Some shapes are triangles -- All squares are shapes -- Some squares are triangles,0.0769230769230769,4167.38461538462,26,1,10903.2413793103,29,0.933333333333333,17441.7333333333,30
N6-p-M3,13,13_55,55,Fourth,1,answer-P2,216,3006,shapes_shapes,shapes,shapes,Invalid Filler,0,0,Disamis*,Disamis,2,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,*,0,0,unloaded,NA,NA,NA,Some shapes are triangles -- All squares are shapes -- Some squares are triangles,0.0769230769230769,4167.38461538462,26,1,10903.2413793103,29,0.933333333333333,17441.7333333333,30
N6-p-M3,13,13_56,56,Fourth,0,answer-P1,217,3502,doughnuts_doughnuts,doughnuts,doughnuts,Valid Filler,1,0,Darii,Darii,2,All doughnuts are sugary,Some pastries are doughnuts,Some pastries are sugary,NA,*,0,0,unloaded,NA,NA,NA,All doughnuts are sugary -- Some pastries are doughnuts -- Some pastries are sugary,0.961538461538462,4283.53846153846,26,0.2,12954.7333333333,30,1,12954.7333333333,30
N6-p-M3,13,13_56,56,Fourth,1,answer-P2,217,3502,doughnuts_doughnuts,doughnuts,doughnuts,Valid Filler,1,1,Darii,Darii,2,All doughnuts are sugary,Some pastries are doughnuts,Some pastries are sugary,NA,*,0,0,unloaded,NA,NA,NA,All doughnuts are sugary -- Some pastries are doughnuts -- Some pastries are sugary,0.961538461538462,4283.53846153846,26,0.2,12954.7333333333,30,1,12954.7333333333,30
